"peer_type","peer_id","title","is_group","is_channel","is_user","unread_count"
"user","926646155","âککï¸ڈ×’×‘×¨×ھ ×”×•×•×™×“âککï¸ڈ(×”×‍×§×•×¨×™×ھ)","False","False","True","0"
"user","6458693638","×گ×©×“×•×“ ×گ×›×™×œ×™×‌ ×‘×گ×¦×™×‌ ×‘×گ×¦×•× ×™×‌","False","False","True","0"
"user","6898946458","×¢× ×‘×œ","False","False","True","1"
"user","6756800214","×گ×‍×•× ×”","False","False","True","1"
"user","6424451879","(no title)","False","False","True","1"
"user","1007891793","×‘×گ×،×ک×¨ ×‘×گ×§×،×ک×¨","False","False","True","0"
"channel","1919022043","×ھ×¤×¨×™×ک ًںژ¤- ×©×œ×‍×” ×گ×¨×¦×™ ًں‡؛ًں‡¸","False","True","False","1"
"user","6257860648","×‘×™×ک×§×•×™×ں ×§×¨×™×¤×ک×• ×‍×ک×‘×¢×•×ھ ×”×©×§×¢×•×ھ","False","False","True","0"
"user","6962312998","×گ×œ×•×ں","False","False","True","1"
"channel","1669790007","×œ×”×–×‍× ×•×ھ ×©×ک×¨×•×ھ","False","True","False","1"
"user","6834623908","×‍×گ×™×” ×–×‘×¨×”","False","False","True","1"
"user","6709899267","×گ×™×ھ×™ ×،×”×¨","False","False","True","1"
"user","6458542766","×‍×™×¨×‘","False","False","True","1"
"user","6984501168","×¢×•×¨×ڑ ×“×™×ں","False","False","True","1"
"user","6646223507","×‍×™×ک×œ ×”×¤×’× ×”","False","False","True","1"
"user","6960141555","(no title)","False","False","True","1"
"user","6880203399","(no title)","False","False","True","1"
"user","6979821985","×—× ×”","False","False","True","1"
"user","6466974138","×‘×¨-×گ×•×¨×™×™×ں ×¦'×•×§","False","False","True","1"
"user","6934221749","×گ×™×¨×™×، ×‍×–×©''×گ","False","False","True","1"
"user","1188522442","×ھ×¤×–×•×¨×ھ ×™×©×¨×گ×œ","False","False","True","0"
"user","6343254729","×¨×‘×§×” ًںڈ©","False","False","True","1"
"user","6500763443","×گ×‘×™ ًںھ¬","False","False","True","1"
"user","6920535781","×گ×™×’×•×¨ ًںŒˆًں’–ًںŒٹًںڑ€â™¾ï¸ڈ","False","False","True","1"
"user","6790431510","×œ×•×™ 0:","False","False","True","1"
"user","6809693450","(no title)","False","False","True","1"
"user","5688555295","×‍×™×” ًں¦‹","False","False","True","1"
"user","6826402238","×ھ×œ×‍×™×“ ×¨×•×ں","False","False","True","1"
"user","5803012556","×™×•× ×™","False","False","True","1"
"user","6798014442","× ×—×•×‌","False","False","True","1"
"user","6513894113","×§×•×‘×™ ×¤×™×™×‘×،×§×™","False","False","True","1"
"user","6848508430","(no title)","False","False","True","1"
"user","6960452701","×گ× ×”","False","False","True","1"
"user","6840066447","(no title)","False","False","True","1"
"user","6450244522","×‍×¨×™","False","False","True","0"
"user","6255029568","(no title)","False","False","True","1"
"user","6742282774","(no title)","False","False","True","1"
"user","6603159463","(no title)","False","False","True","1"
"user","6821848554","×’'×گ×‘×¨","False","False","True","0"
"user","6887227211","×گ×‘×•","False","False","True","1"
"user","6547072737","×¦×—×™ ×©×‍×™","False","False","True","1"
"user","6878126429","×گ×‘×™ ًں™ڈ","False","False","True","1"
"user","6845698184","(no title)","False","False","True","1"
"user","6976504437","×گ×‘× ×¨ ×”×‍×œ×ڑ ًں‘‘","False","False","True","1"
"user","6640368633","(no title)","False","False","True","1"
"user","6649123954","×‍×¨×™×گ×œ×”","False","False","True","1"
"user","6021705659","AI-TRADE BOT | Crypto Futures","False","False","True","0"
"user","6852572286","(no title)","False","False","True","1"
"user","6614047205","(no title)","False","False","True","1"
"user","6744887965","×—×’×™×ھ ×گ×™×œ×™×™","False","False","True","1"
"user","6762480373","×گ×•×¨ ×§×‍×™× ×،×§×™","False","False","True","1"
"user","6898831211","×گ×•×©×¨×™×ھ","False","False","True","1"
"user","6480626477","×گ×•×¨×œ×™","False","False","True","1"
"user","6988040445","×‍×“×¨×™×›×™×‌","False","False","True","1"
"user","6579898594","×گ×‍× × ×›×›×‘","False","False","True","1"
"user","6803504047","(no title)","False","False","True","1"
"user","6653044828","(no title)","False","False","True","1"
"user","6909124313","× ×¢×‌","False","False","True","1"
"user","6765002754","×œ×™×œ×•×©","False","False","True","1"
"user","6705195104","×¤×¨×“×™ ×‘×™×ھ ×‘×¨×œ ×‘×™×ھ ×‘×¨×œ","False","False","True","1"
"user","6756382034","×•×گ×œ×™","False","False","True","1"
"user","6876465711","×¢×™×“×•","False","False","True","1"
"user","6332323773","×گ×•×“×™","False","False","True","1"
"user","1572719364","×™×¤×¢×ھ","False","False","True","0"
"user","6871045169","(no title)","False","False","True","1"
"user","6925711224","× ×—×‍×ں ×گ×‍×،×œ×‌ ×گ×•×œ×’×” ×©×›×ں","False","False","True","1"
"channel","2130102256","×‘×™×ھ ×‍×¨×§×—×ھ ×•×¨×™×¤×•×™ ×”×•×œ×™×،×ک×™ ×œ×—×‘×¨×™ ×،×œ×” ×œ×œ×گ ×’×‘×•×œ×•×ھ","False","True","False","0"
"user","6059239587","×›×¨×‍×œ×”","False","False","True","1"
"chat","4087478826","×‘×™×ھ ×¨×¤×•×گ×” - ×،×œ×” ×œ×œ×گ ×’×‘×•×œ×•×ھ","True","False","False","0"
"user","6616391054","×¢×‍×™×ھ ×§×گ×™","False","False","True","1"
"user","5821059610","(no title)","False","False","True","1"
"user","6240800493","×™×•×œ×™×”","False","False","True","1"
"user","6563327554","×©×•×œ×‍×™×ھ","False","False","True","0"
"user","6449538824","×”×œ×œ×™","False","False","True","1"
"user","6622989280","(no title)","False","False","True","1"
"user","6562323408","×—×’×™","False","False","True","1"
"user","6470643545","×©×—×¨ ×گ×œ×§×ک×¨×• ×گ×•×ک×•","False","False","True","0"
"user","6442194978","× ×™×ھ×گ×™","False","False","True","1"
"user","6520207313","×©×™ ×¨×•× ×ں","False","False","True","1"
"user","6561491535","(no title)","False","False","True","1"
"user","6557184074","× ×، ًں’¢","False","False","True","1"
"user","6410770485","×“×•×“","False","False","True","0"
"user","6486467248","(no title)","False","False","True","0"
"user","6468337085","×¦×œ×™×œ","False","False","True","1"
"user","6247975093","×—×–×™","False","False","True","1"
"chat","606079998","×ھ× ×•×¢×ھ ×گ×—×“×•×ھ - ×”×ھ× ×•×¢×” ×œ×‘×™×–×•×¨ ×”×›× ×،×ھ","True","False","False","3"
"user","6659916976","× ×ھ× ×گ×œ-","False","False","True","1"
"user","6451851017","(no title)","False","False","True","1"
"user","6618703368","(no title)","False","False","True","1"
"user","6313894097","(no title)","False","False","True","1"
"chat","408052031","×‍×ھ×—×™×œ×™×‌ ×گ×ھ ×”×“×•×§×• ًںک‰","True","False","False","1"
"user","6560017354","×™×¤×ھ×— ×¤×،×™×›×•×œ×•×’","False","False","True","1"
"user","5890123667","×گ×™×œ×ں ×‘×™×گ×œ×•×،","False","False","True","1"
"user","6596517079","×،×™×£","False","False","True","1"
"user","6675661937","Crypto Signals Trading Pumps","False","False","True","0"
"channel","1704984226","× ×•×¤×© ×¦×™×‍×¨×™×‌ | ×•×™×œ×•×ھ | ×‍×ھ×—×‍×™ × ×•×¤×©","True","True","False","3"
"user","6309093994","×،×گ×œ×™","False","False","True","0"
"user","6626559115","×گ×‘×™","False","False","True","1"
"user","6367542522","(no title)","False","False","True","1"
"user","6682354795","×–×™×•","False","False","True","1"
"user","6676843430","×”×•×¤×¢×”","False","False","True","1"
"user","6362620063","×گ×‍×™×¨","False","False","True","1"
"user","6385169438","×،×•×¤×”","False","False","True","1"
"user","6657527310","×™×•×”×ں","False","False","True","1"
"user","620324913","×‍×¨×“×›×™","False","False","True","1"
"user","6504160239","(no title)","False","False","True","1"
"user","6448362563","×©×¤×¨×”","False","False","True","1"
"user","6391277981","(no title)","False","False","True","1"
"user","6647098063","×¨×ں","False","False","True","1"
"user","5734657187","×œ×™×‘×•","False","False","True","1"
"user","6279021239","×¢× ×ھ ×¨×•×‘×، ×،×‍×¨","False","False","True","1"
"user","6444433287","×گ×™×ھ×‍×¨ ×¤×™×™×،×‘×•","False","False","True","1"
"user","6336229615","×™×¨×•×§×ھ","False","False","True","1"
"user","6681688364","×—×‍×™","False","False","True","1"
"user","6343507447","(no title)","False","False","True","1"
"user","6007746665","×¨×•×¢×™","False","False","True","1"
"user","6414427377","×“× ×™×گ×œ","False","False","True","1"
"user","6694368206","×©×œ×•×‍×™","False","False","True","1"
"user","6545593661","×™× ×™×‘ ×™×•×ھ×‌","False","False","True","1"
"user","6673721696","(no title)","False","False","True","1"
"user","6697047264","×گ×ھ×™","False","False","True","1"
"user","6660682162","×œ×™×‍×•×¨","False","False","True","1"
"user","6644607515","(no title)","False","False","True","0"
"user","6397965294","×©×™","False","False","True","1"
"user","6275209243","(no title)","False","False","True","1"
"user","6412646252","×™×•×،×¤×”","False","False","True","1"
"user","6262215521","× ×“×‘","False","False","True","1"
"user","6540266217","×گ×¨× ×•×ں","False","False","True","1"
"user","6582387550","×¨×گ×œ×£","False","False","True","1"
"user","6443518338","×‍×ھ×ں","False","False","True","1"
"user","6589968651","×گ×œ×” ×¤×™× ×ھ ×™×©×™×‘×”","False","False","True","1"
"user","6361319650","×’'×‘×¨ ًںŒ¸","False","False","True","1"
"user","6490553339","(no title)","False","False","True","1"
"user","6594622823","× ×“×™×”","False","False","True","1"
"user","6416602176","×¨×™× ×ھ","False","False","True","1"
"user","6447004170","×گ×œ×•×ں ×گ×‘×¨×•×ں","False","False","True","1"
"channel","1790212766","×§×‘×•×¢×™×‌ ×‍×¨ ×¤×™× ×§â‌¤ï¸ڈâ€چًں”¥â‌„ï¸ڈ","False","True","False","1"
"user","6416717368","×گ×™×™×œ ×”×‍×ھ×•×¤×£","False","False","True","0"
"user","6292868536","(no title)","False","False","True","0"
"user","5797527396","moris","False","False","True","0"
"user","6099872359","(no title)","False","False","True","0"
"user","6392050969","(no title)","False","False","True","0"
"user","6476116184","×©×‍×¢×•×ں","False","False","True","0"
"user","6526568211","×“× ×™×ھ","False","False","True","0"
"user","6565898366","(no title)","False","False","True","0"
"user","6289589413","(no title)","False","False","True","0"
"user","5945624816","×‍×ھ×ں ×،×§×،","False","False","True","0"
"user","6530476608","(no title)","False","False","True","0"
"user","6618019915","(no title)","False","False","True","0"
"user","6478950104","×¢× ×ھ ×©×¨×£","False","False","True","0"
"user","6686450391","×’×“ ×œ×‘","False","False","True","0"
"user","6360293500","ًںھ¨","False","False","True","0"
"user","6499824914","×©×™×”×’×‘×¨×”","False","False","True","0"
"user","6695581382","ط¯ظ‡ط¨ظ‡","False","False","True","0"
"user","5878286927","×¤×™×¨×، ×‍×’×‘ â‌¤ï¸ڈًںکچًں™ڈ","False","False","True","0"
"user","6005713571","(no title)","False","False","True","0"
"user","6408960418","×¢×‍×™ ×¤×™×§×، ×—×©×‍×œ×گ×™ ×¨×›×‘","False","False","True","0"
"user","6608879181","×گ×™×œ× ×” ًںŒ±","False","False","True","0"
"user","5910647266","(no title)","False","False","True","0"
"user","5553929290","ًں’ژâڑ،ï¸ڈAngel Dust Ordersâڑ،ï¸ڈًں’ژ(×œ×گ ×‘×©×‘×ھ)","False","False","True","0"
"user","2118942430","(no title)","False","False","True","0"
"user","5733664030","(no title)","False","False","True","0"
"user","6091703827","(no title)","False","False","True","0"
"user","6048269567","(no title)","False","False","True","0"
"user","6317552913","×œ×™×‍×•×¨ ×›×¨×،× ×ک×™","False","False","True","0"
"user","6559488803","×”×’×¨","False","False","True","0"
"user","5478211278","×¢×‍×™×ھ","False","False","True","0"
"user","6127920665","(no title)","False","False","True","0"
"user","248268120","E","False","False","True","0"
"user","6212300460","×¦×‘×™×”","False","False","True","0"
"user","6245446189","(no title)","False","False","True","0"
"user","6256076039","467","False","False","True","0"
"user","6375473223","×گ×‘×• ×–×•×–","False","False","True","0"
"user","5919576096","(no title)","False","False","True","0"
"user","5913156971","× ×•×œ×”","False","False","True","0"
"user","6381869564","×‍×ھ×ں ×©×ک×¨×ں","False","False","True","0"
"user","6394579322","×™× ×™×‘","False","False","True","0"
"user","6056619143","(no title)","False","False","True","0"
"user","6178301921","(no title)","False","False","True","0"
"user","6098178399","×،×œ×•×گ","False","False","True","0"
"chat","845601554","×’×œ×¨×™×™×ھ NFT ×”×‘× ×§ ×”×‘× ×•× ×™ ×”×¨×گ×©×•×ں","True","False","False","0"
"user","6039632199","(no title)","False","False","True","0"
"user","1469173312","Xoi","False","False","True","0"
"user","6094773549","(no title)","False","False","True","0"
"user","6043224568","×گ×‘×™","False","False","True","0"
"user","6212330433","×‍×گ×•×¨ ×گ×•×¨ ×•×¨","False","False","True","0"
"user","6070567333","×گ×—×™× ×¢×‌","False","False","True","0"
"user","5535687670","×گ×•×¨×œ×™ ×’×ں","False","False","True","0"
"user","2094940625","Shani","False","False","True","0"
"user","6148187818","ًں‡®ًں‡± ×©×œ×‍×” ×گ×¨×¦×™","False","False","True","0"
"user","5854560228","×،×œ×‘×” ×‍×•×¨×”","False","False","True","0"
"user","6093529892","×‍×‍×©","False","False","True","0"
"user","5291682995","(no title)","False","False","True","0"
"user","5740640947","(no title)","False","False","True","0"
"user","6146520829","×گ×‍×™×¨","False","False","True","0"
"user","6070430181","ط¹ظ†ط§ظ† ×¢× ×ں","False","False","True","0"
"user","6140987155","×©×¤×¢ - ×™×¢×¨×” ×¨×‘×• ×گ×™×–× ×‘×¨×’","False","False","True","0"
"user","5152528527","Maya","False","False","True","0"
"user","198280640","(no title)","False","False","True","0"
"user","600535310","stata","False","False","True","0"
"user","5998626638","×œ×™×¨×•×ں","False","False","True","0"
"user","6166922320","× ×—×•×‌","False","False","True","0"
"user","5917031543","×™×•× ×™","False","False","True","0"
"user","6106680190","(no title)","False","False","True","0"
"user","6020519437","(no title)","False","False","True","0"
"user","6105275962",".","False","False","True","0"
"user","6120397654","×¢×“×™","False","False","True","0"
"user","940588007","×’×œ","False","False","True","0"
"user","6031654179","(no title)","False","False","True","0"
"user","6088197535","(no title)","False","False","True","0"
"user","6072815973","DK DRE ًںژ¤","False","False","True","0"
"chat","895607449","×”×—× ×•×ھ ×©×œ ×گ×•×،×™×£","True","False","False","0"
"user","5642734963","×ھ","False","False","True","0"
"user","1750214541","(no title)","False","False","True","0"
"user","6277904807","(no title)","False","False","True","0"
"user","5717628056","×”×™×œ×” ًںچƒ","False","False","True","0"
"user","6066859002","× ×•×¢×‌","False","False","True","0"
"user","5885016055","(no title)","False","False","True","0"
"user","6251960800","× ×™×¦×ں ×’×ں","False","False","True","0"
"user","5959235564","×‘×•×¢×– ×§×™×™×ک× ×”","False","False","True","0"
"user","6139306802","(no title)","False","False","True","0"
"user","6038236017","×¨×—×œ","False","False","True","0"
"user","1452529450","Naama","False","False","True","0"
"user","1644296920","Mina.Ma","False","False","True","0"
"user","298212025","Matanya Haim","False","False","True","0"
"user","6246543726","(no title)","False","False","True","0"
"user","118211023","Tali M","False","False","True","0"
"user","1493283532","×‍×™×§×”","False","False","True","0"
"channel","1720994934","×–×™×¨×ھ ×”×‍×،×—×¨ ×‘SLH","True","True","False","0"
"chat","782640631","×’×œ×¨×™×” ×،×œ×” ًںŒ¼ SeLaH Gallery","True","False","False","0"
"channel","1521930137","×’×œ×¨×™×” ×،×œ×” ًںŒ¼ SeLaH Gallery","True","True","False","0"
"user","5826333929","×‍×گ×™×¨","False","False","True","0"
"user","6153587907","×گ×™×ھ×™","False","False","True","0"
"user","6126624124","×¨×¢× ×ں","False","False","True","0"
"user","6025046721","× ×“×‘","False","False","True","0"
"user","1792184564","(no title)","False","False","True","0"
"user","5680283511","Azq","False","False","True","0"
"user","353061007","×‘×•×‘ ×©× ×™×گ×•×¨ ×©×ک×¨×ں","False","False","True","0"
"user","6070255356","×،×•×‘×¢","False","False","True","0"
"user","5977959116","(no title)","False","False","True","0"
"user","98488981","Tal","False","False","True","0"
"chat","911482701","×،×•×¤×¨ SLH ×،× ×™×£ ×‍×¨×›×–","True","False","False","0"
"chat","745409592","ًںŒˆ×§×”×™×œ×ھ ''×،×œ×” ×œ×œ×گ ×’×‘×•×œ×•×ھ"" ًںŒ¸","True","False","False","0"
"user","1601360144","(no title)","False","False","True","0"
"user","1169869862","ًں’ژâڑ،ï¸ڈAngel","False","False","True","0"
"user","1571185364","×گ×™×ھ×™ ×§×•×¤×¨","False","False","True","0"
"user","6242475363","×©× ×™","False","False","True","0"
"user","6166626365","×‍×›×گ×œ","False","False","True","0"
"user","6211314565","×›×گ×œ\n×©×™×¨×ں","False","False","True","0"
"user","5894283260","×گ×“×•×•×” ×—×’×™","False","False","True","0"
"user","6124398894","×گ×‘×™×¨×‌","False","False","True","0"
"user","5905887266","×©×•×‘×œ -","False","False","True","0"
"user","5996466781","×گ×¨×™","False","False","True","0"
"user","77582258","×©×§×“ ×¨×‘.","False","False","True","0"
"user","6191000231","(no title)","False","False","True","0"
"user","6037606377","×گ×•×¨×™ ×¤×گ×–×”","False","False","True","0"
"user","6014811313","(no title)","False","False","True","0"
"user","6021860560","(no title)","False","False","True","0"
"user","6130561514","×ھ×‍×™×¨","False","False","True","0"
"user","5691474807","(no title)","False","False","True","0"
"user","5994253045","×œ×™×¨×™","False","False","True","0"
"user","5842691145","×ھ×‍×™×¨ ًں¤گ","False","False","True","0"
"user","1753625397","×¨×¤×گ×œ","False","False","True","0"
"user","560381991","(no title)","False","False","True","0"
"user","5949971368","(no title)","False","False","True","0"
"user","5978504414","×¢× ×ھ","False","False","True","0"
"user","5959250048","(no title)","False","False","True","0"
"user","5934054400","(no title)","False","False","True","0"
"user","5960030272","(no title)","False","False","True","0"
"user","953122755","×گ×•×¨×— 1","False","False","True","0"
"user","660936734","(no title)","False","False","True","0"
"user","5985762426","(no title)","False","False","True","0"
"user","5869788173","(no title)","False","False","True","0"
"channel","1287293848","Night girlsâ„¢ï¸ڈ â‍– ×¦×¤×•×ں","False","True","False","0"
"user","5467530735","(no title)","False","False","True","0"
"user","5910433882","×گ×œ×™×’","False","False","True","0"
"user","880238290","×ھ× ×™×گ","False","False","True","0"
"user","1386950064","ذگذ»ذµذ؛رپذ°ذ½ذ´ر€","False","False","True","0"
"user","5961171828","(no title)","False","False","True","0"
"user","5550366832","(no title)","False","False","True","0"
"user","5721240261","×ھ×‍×¨ ًںگ¾","False","False","True","0"
"user","5905759849","(no title)","False","False","True","0"
"user","5693068447","(no title)","False","False","True","0"
"user","5391601197","×‍×•×ک×™","False","False","True","0"
"user","845087363","(no title)","False","False","True","0"
"user","5700879638","(no title)","False","False","True","0"
"user","5809543321","(no title)","False","False","True","0"
"user","5264645618","(no title)","False","False","True","0"
"user","5879994627","×©×œ×™","False","False","True","0"
"user","5872248877","(no title)","False","False","True","0"
"user","5876330079","×گ×•×©×¨×™×ھ","False","False","True","0"
"user","5691256365","×“×¤× ×”","False","False","True","0"
"channel","1189343132","×گ×™×œ×ھ-×ھ×œ ×گ×‘×™×‘ ×•×”×‍×¨×›×– ×ک×œ×’×¨×گ×، ×›×™×•×•× ×™×‌","False","True","False","0"
"user","5802701898","(no title)","False","False","True","0"
"user","5923512148","×™×گ×™×¨","False","False","True","0"
"user","5857399210","×›×™×ھ×”","False","False","True","0"
"user","5973179761","×’×™×œ ?","False","False","True","0"
"user","5722433622","×گ×‘×™×¨","False","False","True","0"
"user","5972535833","×”×گ×¤×،.","False","False","True","0"
"user","1055368754","×¢×•×‍×¨","False","False","True","0"
"user","5946856008","(no title)","False","False","True","0"
"user","5858787643","(no title)","False","False","True","0"
"user","5966804376","(no title)","False","False","True","0"
"user","5618048010","(no title)","False","False","True","0"
"channel","1156024132","×”×›×¨×•×™×•×ھ","False","True","False","0"
"user","5876191446","(no title)","False","False","True","0"
"user","5608469193","×—× ×ں","False","False","True","0"
"user","5898279134","(no title)","False","False","True","0"
"user","5859506391","(no title)","False","False","True","0"
"channel","1144001068","×¤×ک×¨×™×•×ھ | Mushrooms","False","True","False","0"
"user","369433744","ًںŒچ Ulya Mori","False","False","True","0"
"user","5923430971","(no title)","False","False","True","0"
"user","5611522370","(no title)","False","False","True","0"
"user","5892101551","×گ×•×¨×™","False","False","True","0"
"user","5979167066","(no title)","False","False","True","0"
"user","5659131395","(no title)","False","False","True","0"
"user","5753625533","(no title)","False","False","True","0"
"user","5776331955","(no title)","False","False","True","0"
"user","5755675857","(no title)","False","False","True","0"
"user","5766110938","×“×™×§×œ×” ًںچ‌ًں«•","False","False","True","0"
"user","5778455244","×گ×‍×™×¨ ×‍×’×‘","False","False","True","0"
"user","5778687652","×“× ×™","False","False","True","0"
"user","5302810632","(no title)","False","False","True","0"
"user","5452211700","(no title)","False","False","True","0"
"user","1414299740","(no title)","False","False","True","0"
"user","5052082554","(no title)","False","False","True","0"
"user","5496072591","(no title)","False","False","True","0"
"user","5650843884","(no title)","False","False","True","0"
"user","5716723420","(no title)","False","False","True","0"
"user","5574099904","(no title)","False","False","True","0"
"user","5655534892","(no title)","False","False","True","0"
"user","5435108685","×©×گ×•×œ×™","False","False","True","0"
"user","5734109677","(no title)","False","False","True","0"
"user","5638619648","(no title)","False","False","True","0"
"user","5613363744","(no title)","False","False","True","0"
"user","5719662316","(no title)","False","False","True","0"
"user","366997336","×‍×•×¨ ًںŒ¸","False","False","True","0"
"user","5726726291","(no title)","False","False","True","0"
"channel","1794604091","×،×•×•×•×œ","True","True","False","0"
"user","5785672676","×گ×¨×™×گ×œ","False","False","True","0"
"user","1917265484","×ک×œ×™ ×”×‍×•×©","False","False","True","0"
"user","5761658523","×“× ×™ ×‍×،×“×”","False","False","True","0"
"user","5456523019","(no title)","False","False","True","0"
"user","5398929564","(no title)","False","False","True","0"
"user","5181659836","(no title)","False","False","True","0"
"user","5488344509","×¢×™×“×ں ×¢×“×™","False","False","True","0"
"user","1888104101","@.MrCoCaIL","False","False","True","0"
"user","1121852271","(no title)","False","False","True","0"
"user","5742366331","×گ×œ×™× ×•×¨","False","False","True","0"
"user","5690599462","(no title)","False","False","True","0"
"user","5646901936","(no title)","False","False","True","0"
"user","1393849577","ً‌™’ً‌™€ ًںچپ ً‌™‚ً‌™چً‌ک¼ً‌™ژً‌™ژ","False","False","True","0"
"user","5599584421","×¢× ×¨","False","False","True","0"
"chat","714523730","×§×”×™×œ×ھ ×©×¤×¢ ×•×›×œ×›×œ×”","True","False","False","0"
"user","5470849311","(no title)","False","False","True","0"
"user","5417908374","×گ×‘×™","False","False","True","0"
"user","5588880188","(no title)","False","False","True","0"
"user","5488761933","×’×œ ×‘×™×ک","False","False","True","0"
"user","5416227023","×گ×ھ×™×گ×œ × ×©×¨","False","False","True","0"
"user","5585702308","(no title)","False","False","True","0"
"user","5584182589","(no title)","False","False","True","0"
"user","5504925085","(no title)","False","False","True","0"
"channel","1705828894","×§×™×“×•×‌ ×¢×،×§×™×‌","False","True","False","0"
"user","5485136281","×ک× ×™×•×©","False","False","True","0"
"user","5542411161","×‍×¨×™× ×” ×¢×™×ں","False","False","True","0"
"user","5467643740","(no title)","False","False","True","0"
"user","5368351467","(no title)","False","False","True","0"
"user","5312340890","ظˆط§ط¦ظ„","False","False","True","0"
"user","5487834493","(no title)","False","False","True","0"
"user","5481124234","(no title)","False","False","True","0"
"chat","649375056","×‍×—×گ×ھ ×”×“×™×•×¨ 2022 ×¢×“×›×•× ×™×‌","True","False","False","0"
"user","5364934275","Linoy","False","False","True","0"
"user","5454026953","(no title)","False","False","True","0"
"user","5368754856","(no title)","False","False","True","0"
"user","161722872","Surgeon013","False","False","True","0"
"user","1466101314","(no title)","False","False","True","0"
"user","5592378333","×§×¨×™×™×¨","False","False","True","0"
"user","5513660520","×¨×•× ×™×ھ","False","False","True","0"
"user","5425299076","×©×™","False","False","True","0"
"user","5522993259","(no title)","False","False","True","0"
"user","5400422420","×œ×™×گ×•×¨","False","False","True","0"
"user","5433700776","×’×ں","False","False","True","0"
"user","5115987637","(no title)","False","False","True","0"
"user","5364286999","× ×™×¨","False","False","True","0"
"user","5372608103","×’'×•×گ×œ ×‘×،×™×،×ک×™×ھ","False","False","True","0"
"user","5158602941","(no title)","False","False","True","0"
"user","5379479089","×’×•×œ×ں","False","False","True","0"
"user","1408409990","(no title)","False","False","True","0"
"user","5306572733","(no title)","False","False","True","0"
"user","5356308828","×“× ×™×گ×œ ×¨×•×ک×©","False","False","True","0"
"user","5368660479","(no title)","False","False","True","0"
"user","5006376467","(no title)","False","False","True","0"
"channel","1438277331","×‍×“×¨×™×›×™×‌ ×•×‍×™×‍×•× ×™×‌ ×”×،×‘×¨×™×‌","False","True","False","0"
"user","5315528955","×،×•×¤×™","False","False","True","0"
"user","976690865","(no title)","False","False","True","0"
"user","5325072990","×گ×•×¨×œ×™","False","False","True","0"
"user","5347601908","(no title)","False","False","True","0"
"user","5312197981","(no title)","False","False","True","0"
"user","5350017778","×™×¨×•×ں","False","False","True","0"
"user","5311067638","×‍×™×¨×™","False","False","True","0"
"user","5333705154","(no title)","False","False","True","0"
"channel","1294206097","×›×™×•×•× ×™×‌ ×—×™×¤×”","False","True","False","0"
"user","5228917748","(no title)","False","False","True","0"
"user","5112060750","(no title)","False","False","True","0"
"user","5289424430","(no title)","False","False","True","0"
"user","5166622389","(no title)","False","False","True","0"
"user","5192441305","×“×§×œ","False","False","True","0"
"user","5168925488","×گ×‍×™×¨ ×”'","False","False","True","0"
"user","5251115390","×¢× ×ھ","False","False","True","0"
"user","5252412110","(no title)","False","False","True","0"
"user","5218428493","×™×گ×™×¨","False","False","True","0"
"user","5215337430","(no title)","False","False","True","0"
"user","5284610669","×گ×œ×™","False","False","True","0"
"channel","1151913572","×©×¢×¨ ×’×گ×•×œ×” ×‘×ھ ×—×¤×¨","True","True","False","0"
"user","5263173660","(no title)","False","False","True","0"
"user","1205241554","×‍×›×•× ×” ×—×™×¤×گ×™×ھâ„¢ï¸ڈ â›”ï¸ڈ×œ×گ ×‘×،×™×§×¨×ک","False","False","True","0"
"user","5140789738","(no title)","False","False","True","0"
"user","5284761364","×•×™×§ ×‘×™×ک","False","False","True","0"
"user","5141776510","(no title)","False","False","True","0"
"user","5259843399","(no title)","False","False","True","0"
"user","5269415970","×™×•×¨×™ ×،×§×،×•×¤×•×ں","False","False","True","0"
"user","5261075584","×•×™×§×ک×•×¨×™×” ×¢×•×–×¨×ھ","False","False","True","0"
"user","5223581324","(no title)","False","False","True","0"
"user","5287494523","(no title)","False","False","True","0"
"user","5171887107","×¨×•×—× ×™×•×ھ","False","False","True","0"
"channel","1646595281","ًں¥°B here 2 Change The SystemًںŒˆ","True","True","False","0"
"chat","683196475","ًں•ٹ ×‍×©×¤×ک ×©×œ×•×‌","True","False","False","0"
"user","5220452343","(no title)","False","False","True","0"
"user","5244695745","(no title)","False","False","True","0"
"user","5160190449","(no title)","False","False","True","0"
"user","5268859916","(no title)","False","False","True","0"
"user","5106754632","(no title)","False","False","True","0"
"user","5200518383","(no title)","False","False","True","0"
"user","1193001696","(no title)","False","False","True","0"
"user","5268916228","×œ×™×گ×•×¨","False","False","True","0"
"user","1978408754","(no title)","False","False","True","0"
"user","5132596327","×گ×•×¨","False","False","True","0"
"user","5208591252","(no title)","False","False","True","0"
"user","1444425979","Ila'","False","False","True","0"
"user","2015836360","(no title)","False","False","True","0"
"user","5172887765","(no title)","False","False","True","0"
"user","5044509967","×›×¤×™×¨","False","False","True","0"
"user","5063285873","×گ×ھ×•×،","False","False","True","0"
"user","5011904022","×¨×گ×•×•×™","False","False","True","0"
"user","5009754238","(no title)","False","False","True","0"
"user","5082512605","(no title)","False","False","True","0"
"user","5084957007","× ×’×” ×§×‘×•×¦","False","False","True","0"
"user","1082799833","ًںڈ، ×گ×‍×™×¨","False","False","True","0"
"user","5080715847","× ×’×”","False","False","True","0"
"user","5098388362","(no title)","False","False","True","0"
